item_as,groupe,parti_as,source_modele,cle_modele,modele,ancrage,camp,identite,item_gss,variante,camp_est_celui_decrit_par_ahler_sood,realite_ahler_sood_anes2012,realite_gss2024,croyance_humaine,croyance_humaine_ic_bas,croyance_humaine_ic_haut,croyance_modele,exageration_humaine_ratio_as,exageration_modele_ratio_as,exageration_humaine_points_as,exageration_modele_points_as,exageration_humaine_ratio_gss,exageration_modele_ratio_gss,exageration_humaine_points_gss,exageration_modele_points_gss,exageration_modele_ratio_base_propre,exageration_humaine_ratio_base_propre,rapport_des_exagerations_base_propre,rapport_des_exagerations_cible_commune,ecart_des_exagerations_points_gss,note_pont
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,droite,journaliste,,principale,True,2.2,2.990033222591362,37.88,36.088975,39.673075,15.0,17.21818181818182,6.8181818181818175,35.68,12.8,12.668755555555556,5.016666666666667,34.88996677740864,12.009966777408637,5.016666666666667,17.21818181818182,0.29135867652235126,0.395987328405491,-22.880000000000003,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,droite,adversaire,,principale,True,2.2,2.990033222591362,37.88,36.088975,39.673075,15.0,17.21818181818182,6.8181818181818175,35.68,12.8,12.668755555555556,5.016666666666667,34.88996677740864,12.009966777408637,5.016666666666667,17.21818181818182,0.29135867652235126,0.395987328405491,-22.880000000000003,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,droite,journaliste,,principale,True,2.2,2.272727272727273,37.88,36.088975,39.673075,15.0,17.21818181818182,6.8181818181818175,35.68,12.8,16.6672,6.6,35.60727272727273,12.727272727272727,6.6,17.21818181818182,0.3833157338965153,0.395987328405491,-22.880000000000003,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,droite,adversaire,,principale,True,2.2,2.272727272727273,37.88,36.088975,39.673075,15.0,17.21818181818182,6.8181818181818175,35.68,12.8,16.6672,6.6,35.60727272727273,12.727272727272727,6.6,17.21818181818182,0.3833157338965153,0.395987328405491,-22.880000000000003,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,population,ensemble,journaliste,,principale,False,2.2,2.1788990825688073,37.88,36.088975,39.673075,1.0,17.21818181818182,0.45454545454545453,35.68,-1.2000000000000002,17.384926315789475,0.45894736842105266,35.7011009174312,-1.1788990825688073,0.45894736842105266,17.21818181818182,0.02665481020396821,0.026399155227032733,-36.88,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,droite,journaliste,,principale,True,21.3,16.076294277929154,39.342,37.848,40.799175,35.0,1.8470422535211266,1.6431924882629108,18.041999999999998,13.7,2.4472057627118646,2.1771186440677965,23.265705722070845,18.923705722070846,2.1771186440677965,1.8470422535211266,1.1787053814916393,0.8896344873163541,-4.341999999999999,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,droite,adversaire,,principale,True,21.3,16.076294277929154,39.342,37.848,40.799175,28.0,1.8470422535211266,1.3145539906103285,18.041999999999998,6.699999999999999,2.4472057627118646,1.7416949152542374,23.265705722070845,11.923705722070846,1.7416949152542374,1.8470422535211266,0.9429643051933114,0.7117075898530832,-11.341999999999999,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,droite,journaliste,,principale,True,21.3,18.67469879518072,39.342,37.848,40.799175,45.0,1.8470422535211266,2.112676056338028,18.041999999999998,23.7,2.1067006451612906,2.409677419354839,20.667301204819278,26.32530120481928,2.409677419354839,1.8470422535211266,1.3046141282155985,1.143815769406741,5.658000000000001,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,droite,adversaire,,principale,True,21.3,18.67469879518072,39.342,37.848,40.799175,28.0,1.8470422535211266,1.3145539906103285,18.041999999999998,6.699999999999999,2.1067006451612906,1.4993548387096776,20.667301204819278,9.32530120481928,1.4993548387096776,1.8470422535211266,0.8117599020008168,0.7117075898530832,-11.341999999999999,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,population,ensemble,journaliste,,principale,False,21.3,16.34980988593156,39.342,37.848,40.799175,17.0,1.8470422535211266,0.7981220657276995,18.041999999999998,-4.300000000000001,2.4062665116279067,1.039767441860465,22.99219011406844,0.6501901140684403,1.039767441860465,1.8470422535211266,0.5629364676841011,0.43210817955365766,-22.342,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,droite,journaliste,,principale,True,35.7,33.5149863760218,40.4815,38.924487500000005,41.96905,45.0,1.1339355742296917,1.2605042016806722,4.781499999999994,9.299999999999997,1.2078626422764225,1.3426829268292682,6.966513623978194,11.485013623978197,1.3426829268292682,1.1339355742296917,1.184091016583004,1.1116188876400332,4.518500000000003,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,droite,adversaire,,principale,True,35.7,33.5149863760218,40.4815,38.924487500000005,41.96905,65.0,1.1339355742296917,1.8207282913165264,4.781499999999994,29.299999999999997,1.2078626422764225,1.9394308943089429,6.966513623978194,31.485013623978197,1.9394308943089429,1.1339355742296917,1.7103536906198948,1.605671726591159,24.518500000000003,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,droite,journaliste,,principale,True,35.7,31.32530120481928,40.4815,38.924487500000005,41.96905,35.0,1.1339355742296917,0.9803921568627451,4.781499999999994,-0.7000000000000028,1.2922940384615382,1.1173076923076923,9.156198795180718,3.6746987951807206,1.1173076923076923,1.1339355742296917,0.9853361316992854,0.8645924681644702,-5.481499999999997,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,droite,adversaire,,principale,True,35.7,31.32530120481928,40.4815,38.924487500000005,41.96905,35.0,1.1339355742296917,0.9803921568627451,4.781499999999994,-0.7000000000000028,1.2922940384615382,1.1173076923076923,9.156198795180718,3.6746987951807206,1.1173076923076923,1.1339355742296917,0.9853361316992854,0.8645924681644702,-5.481499999999997,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,population,ensemble,journaliste,,principale,False,35.7,30.228136882129274,40.4815,38.924487500000005,41.96905,33.0,1.1339355742296917,0.9243697478991596,4.781499999999994,-2.700000000000003,1.3391993081761007,1.0916981132075474,10.253363117870723,2.7718631178707263,1.0916981132075474,1.1339355742296917,0.9627514455123809,0.8151871842693577,-7.481499999999997,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,gauche,journaliste,,principale,True,24.0,18.75,41.805,40.073,43.609125,37.0,1.741875,1.5416666666666667,17.805,13.0,2.2296,1.9733333333333334,23.055,18.25,1.9733333333333334,1.741875,1.1328788422437508,0.8850615955029303,-4.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,gauche,adversaire,,principale,True,24.0,18.75,41.805,40.073,43.609125,37.0,1.741875,1.5416666666666667,17.805,13.0,2.2296,1.9733333333333334,23.055,18.25,1.9733333333333334,1.741875,1.1328788422437508,0.8850615955029303,-4.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,gauche,journaliste,,principale,True,24.0,16.546762589928058,41.805,40.073,43.609125,29.0,1.741875,1.2083333333333333,17.805,5.0,2.5264760869565217,1.7526086956521738,25.258237410071942,12.453237410071942,1.7526086956521738,1.741875,1.0061621503564686,0.6936969262049995,-12.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,gauche,adversaire,,principale,True,24.0,16.546762589928058,41.805,40.073,43.609125,30.0,1.741875,1.25,17.805,6.0,2.5264760869565217,1.8130434782608695,25.258237410071942,13.453237410071942,1.8130434782608695,1.741875,1.0408573969204848,0.7176175098672407,-11.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,population,ensemble,journaliste,,principale,False,24.0,14.258555133079849,41.805,40.073,43.609125,13.0,1.741875,0.5416666666666666,17.805,-11.0,2.931924,0.9117333333333333,27.54644486692015,-1.2585551330798488,0.9117333333333333,1.741875,0.5234206434637004,0.3109675876091377,-28.805,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,gauche,journaliste,,principale,True,10.5,7.056451612903227,38.783,37.06985,40.507275,45.0,3.693619047619048,4.285714285714286,28.283,34.5,5.496105142857142,6.377142857142856,31.726548387096773,37.943548387096776,6.377142857142856,3.693619047619048,1.726529665059433,1.1603021942603717,6.217000000000002,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,gauche,adversaire,,principale,True,10.5,7.056451612903227,38.783,37.06985,40.507275,60.0,3.693619047619048,5.714285714285714,28.283,49.5,5.496105142857142,8.502857142857142,31.726548387096773,52.943548387096776,8.502857142857142,3.693619047619048,2.3020395534125773,1.5470695923471625,21.217000000000002,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,gauche,journaliste,,principale,True,10.5,5.515587529976019,38.783,37.06985,40.507275,35.0,3.693619047619048,3.3333333333333335,28.283,24.5,7.031526521739131,6.345652173913044,33.267412470023984,29.484412470023983,6.345652173913044,3.693619047619048,1.718003966327694,0.9024572622025114,-3.7830000000000013,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,gauche,adversaire,,principale,True,10.5,5.515587529976019,38.783,37.06985,40.507275,25.0,3.693619047619048,2.380952380952381,28.283,14.5,7.031526521739131,4.532608695652175,33.267412470023984,19.484412470023983,4.532608695652175,3.693619047619048,1.2271456902340674,0.644612330144651,-13.783000000000001,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,population,ensemble,journaliste,,principale,False,10.5,5.513307984790875,38.783,37.06985,40.507275,5.0,3.693619047619048,0.47619047619047616,28.283,-5.5,7.034433793103448,0.9068965517241379,33.269692015209124,-0.5133079847908748,0.9068965517241379,3.693619047619048,0.2455306137509591,0.1289224660289302,-33.783,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,gauche,journaliste,,principale,True,8.7,48.185483870967744,28.528,26.976875,30.237274999999997,12.0,3.279080459770115,1.3793103448275863,19.828,3.3000000000000007,0.5920455230125522,0.24903765690376567,-19.657483870967745,-36.185483870967744,0.24903765690376567,3.279080459770115,0.07594740658520616,0.4206393718452047,-16.528,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,gauche,adversaire,,principale,True,8.7,48.185483870967744,28.528,26.976875,30.237274999999997,1.0,3.279080459770115,0.1149425287356322,19.828,-7.699999999999999,0.5920455230125522,0.020753138075313808,-19.657483870967745,-47.185483870967744,0.020753138075313808,3.279080459770115,0.006328950548767181,0.035053280987100394,-27.528,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,gauche,journaliste,,principale,True,8.7,53.956834532374096,28.528,26.976875,30.237274999999997,35.0,3.279080459770115,4.022988505747127,19.828,26.3,0.5287189333333333,0.6486666666666667,-25.428834532374097,-18.956834532374096,0.6486666666666667,3.279080459770115,0.19781968592260238,1.2268648345485138,6.472000000000001,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,gauche,adversaire,,principale,True,8.7,53.956834532374096,28.528,26.976875,30.237274999999997,15.0,3.279080459770115,1.7241379310344829,19.828,6.300000000000001,0.5287189333333333,0.278,-25.428834532374097,-38.956834532374096,0.278,3.279080459770115,0.08477986539540101,0.5257992148065059,-13.527999999999999,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,population,ensemble,journaliste,,principale,False,8.7,40.49429657794677,28.528,26.976875,30.237274999999997,15.0,3.279080459770115,1.7241379310344829,19.828,6.300000000000001,0.7044942723004695,0.3704225352112676,-11.966296577946771,-25.49429657794677,0.3704225352112676,3.279080459770115,0.11296536933321748,0.5257992148065059,-13.527999999999999,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,gauche,journaliste,,principale,True,6.3,18.581907090464547,31.852,30.110925,33.724349999999994,15.0,5.055873015873016,2.380952380952381,25.552,8.7,1.7141405263157896,0.8072368421052631,13.270092909535453,-3.581907090464547,0.8072368421052631,5.055873015873016,0.1596631955689802,0.47092804219515255,-16.852,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,gauche,adversaire,,principale,True,6.3,18.581907090464547,31.852,30.110925,33.724349999999994,30.0,5.055873015873016,4.761904761904762,25.552,23.7,1.7141405263157896,1.6144736842105263,13.270092909535453,11.418092909535453,1.6144736842105263,5.055873015873016,0.3193263911379604,0.9418560843903051,-1.8520000000000003,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,gauche,journaliste,,principale,True,6.3,19.2090395480226,31.852,30.110925,33.724349999999994,15.0,5.055873015873016,2.380952380952381,25.552,8.7,1.6581776470588236,0.7808823529411765,12.642960451977402,-4.209039548022599,0.7808823529411765,5.055873015873016,0.1544505470152396,0.47092804219515255,-16.852,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,gauche,adversaire,,principale,True,6.3,19.2090395480226,31.852,30.110925,33.724349999999994,30.0,5.055873015873016,4.761904761904762,25.552,23.7,1.6581776470588236,1.561764705882353,12.642960451977402,10.790960451977401,1.561764705882353,5.055873015873016,0.3089010940304792,0.9418560843903051,-1.8520000000000003,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,droite,journaliste,,principale,True,34.3,39.78201634877384,43.079,41.33,44.783075,60.0,1.2559475218658893,1.7492711370262393,8.779000000000003,25.700000000000003,1.0828762328767125,1.508219178082192,3.2969836512261637,20.217983651226163,1.508219178082192,1.2559475218658893,1.2008616218626056,1.3927899904826018,16.921,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,droite,adversaire,,principale,True,34.3,39.78201634877384,43.079,41.33,44.783075,70.0,1.2559475218658893,2.0408163265306123,8.779000000000003,35.7,1.0828762328767125,1.7595890410958905,3.2969836512261637,30.217983651226163,1.7595890410958905,1.2559475218658893,1.401005225506373,1.6249216555630352,26.921,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,droite,journaliste,,principale,True,34.3,44.87951807228915,43.079,41.33,44.783075,60.0,1.2559475218658893,1.7492711370262393,8.779000000000003,25.700000000000003,0.9598810738255035,1.3369127516778525,-1.800518072289151,15.120481927710848,1.3369127516778525,1.2559475218658893,1.0644654560818574,1.3927899904826018,16.921,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,droite,adversaire,,principale,True,34.3,44.87951807228915,43.079,41.33,44.783075,60.0,1.2559475218658893,1.7492711370262393,8.779000000000003,25.700000000000003,0.9598810738255035,1.3369127516778525,-1.800518072289151,15.120481927710848,1.3369127516778525,1.2559475218658893,1.0644654560818574,1.3927899904826018,16.921,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,population,ensemble,journaliste,,principale,False,34.3,28.422053231939167,43.079,41.33,44.783075,30.0,1.2559475218658893,0.8746355685131196,8.779000000000003,-4.299999999999997,1.5156892307692307,1.0555183946488294,14.656946768060834,1.5779467680608334,1.0555183946488294,1.2559475218658893,0.8404160016819063,0.6963949952413009,-13.079,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,droite,journaliste,,principale,True,2.2,2.990033222591362,37.88,36.088975,39.673075,45.0,17.21818181818182,20.454545454545453,35.68,42.8,12.668755555555556,15.049999999999999,34.88996677740864,42.009966777408636,15.049999999999999,17.21818181818182,0.8740760295670538,1.187961985216473,7.119999999999997,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,droite,adversaire,,principale,True,2.2,2.990033222591362,37.88,36.088975,39.673075,15.0,17.21818181818182,6.8181818181818175,35.68,12.8,12.668755555555556,5.016666666666667,34.88996677740864,12.009966777408637,5.016666666666667,17.21818181818182,0.29135867652235126,0.395987328405491,-22.880000000000003,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,droite,journaliste,,principale,True,2.2,2.272727272727273,37.88,36.088975,39.673075,32.0,17.21818181818182,14.545454545454545,35.68,29.8,16.6672,14.079999999999998,35.60727272727273,29.727272727272727,14.079999999999998,17.21818181818182,0.8177402323125659,0.8447729672650475,-5.880000000000003,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,droite,adversaire,,principale,True,2.2,2.272727272727273,37.88,36.088975,39.673075,35.0,17.21818181818182,15.909090909090908,35.68,32.8,16.6672,15.399999999999999,35.60727272727273,32.72727272727273,15.399999999999999,17.21818181818182,0.894403379091869,0.9239704329461457,-2.8800000000000026,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,population,ensemble,journaliste,,principale,False,2.2,2.1788990825688073,37.88,36.088975,39.673075,12.0,17.21818181818182,5.454545454545454,35.68,9.8,17.384926315789475,5.5073684210526315,35.7011009174312,9.821100917431192,5.5073684210526315,17.21818181818182,0.3198577224476185,0.3167898627243928,-25.880000000000006,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,droite,journaliste,,principale,True,21.3,16.076294277929154,39.342,37.848,40.799175,24.0,1.8470422535211266,1.1267605633802817,18.041999999999998,2.6999999999999993,2.4472057627118646,1.4928813559322034,23.265705722070845,7.923705722070846,1.4928813559322034,1.8470422535211266,0.8082551187371241,0.6100350770169285,-15.341999999999999,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,droite,adversaire,,principale,True,21.3,16.076294277929154,39.342,37.848,40.799175,18.0,1.8470422535211266,0.8450704225352113,18.041999999999998,-3.3000000000000007,2.4472057627118646,1.1196610169491525,23.265705722070845,1.9237057220708458,1.1196610169491525,1.8470422535211266,0.6061913390528431,0.45752630776269637,-21.342,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,droite,journaliste,,principale,True,21.3,18.67469879518072,39.342,37.848,40.799175,32.0,1.8470422535211266,1.5023474178403755,18.041999999999998,10.7,2.1067006451612906,1.7135483870967745,20.667301204819278,13.32530120481928,1.7135483870967745,1.8470422535211266,0.9277256022866478,0.813380102689238,-7.341999999999999,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,droite,adversaire,,principale,True,21.3,18.67469879518072,39.342,37.848,40.799175,22.0,1.8470422535211266,1.0328638497652582,18.041999999999998,0.6999999999999993,2.1067006451612906,1.1780645161290324,20.667301204819278,3.3253012048192794,1.1780645161290324,1.8470422535211266,0.6378113515720704,0.5591988205988511,-17.342,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,population,ensemble,journaliste,,principale,False,21.3,16.34980988593156,39.342,37.848,40.799175,17.0,1.8470422535211266,0.7981220657276995,18.041999999999998,-4.300000000000001,2.4062665116279067,1.039767441860465,22.99219011406844,0.6501901140684403,1.039767441860465,1.8470422535211266,0.5629364676841011,0.43210817955365766,-22.342,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,droite,journaliste,,principale,True,35.7,33.5149863760218,40.4815,38.924487500000005,41.96905,65.0,1.1339355742296917,1.8207282913165264,4.781499999999994,29.299999999999997,1.2078626422764225,1.9394308943089429,6.966513623978194,31.485013623978197,1.9394308943089429,1.1339355742296917,1.7103536906198948,1.605671726591159,24.518500000000003,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,parti,droite,adversaire,,principale,True,35.7,33.5149863760218,40.4815,38.924487500000005,41.96905,85.0,1.1339355742296917,2.380952380952381,4.781499999999994,49.3,1.2078626422764225,2.5361788617886174,6.966513623978194,51.4850136239782,2.5361788617886174,1.1339355742296917,2.2366163646567854,2.0997245655422847,44.5185,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,droite,journaliste,,principale,True,35.7,31.32530120481928,40.4815,38.924487500000005,41.96905,58.0,1.1339355742296917,1.6246498599439774,4.781499999999994,22.299999999999997,1.2922940384615382,1.8515384615384614,9.156198795180718,26.67469879518072,1.8515384615384614,1.1339355742296917,1.6328427325302441,1.432753232958265,17.518500000000003,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,ideologie,droite,adversaire,,principale,True,35.7,31.32530120481928,40.4815,38.924487500000005,41.96905,60.0,1.1339355742296917,1.6806722689075628,4.781499999999994,24.299999999999997,1.2922940384615382,1.9153846153846152,9.156198795180718,28.67469879518072,1.9153846153846152,1.1339355742296917,1.689147654341632,1.4821585168533775,19.518500000000003,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),q4,Qwen3-4B-Instruct-2507,population,ensemble,journaliste,,principale,False,35.7,30.228136882129274,40.4815,38.924487500000005,41.96905,31.0,1.1339355742296917,0.8683473389355741,4.781499999999994,-4.700000000000003,1.3391993081761007,1.0255345911949687,10.253363117870723,0.7718631178707263,1.0255345911949687,1.1339355742296917,0.904402873057085,0.7657819003742451,-9.481499999999997,"question de composition posee directement, sans passer par un item"
